date,target_next_return
2017-02-22,0.0026284562140143
2017-02-23,-0.0016889925239886
2017-02-24,-0.0002347831924605
2017-02-27,0.0035724317554575
2017-02-28,-0.0042395750204255
2017-03-01,0.0004323049364148
2017-03-02,0.0002911599710549
2017-03-03,0.0053115291899767
2017-03-06,0.0002801806403931
2017-03-07,0.0001308205909912
2017-03-08,-0.0011961701262001
2017-03-09,0.0011681147261349
2017-03-10,0.00794411181718
2017-03-13,-0.0058076979742215
2017-03-14,-0.0017255699403291
2017-03-15,0.0023404023467926
2017-03-16,-0.0006334965265157
2017-03-17,-0.0014176020356013
2017-03-20,0.0008863062164124
2017-03-21,0.0014815011697805
2017-03-22,-0.0032733846617261
2017-03-23,0.0004388666223203
2017-03-24,0.0006627220336252
2017-03-27,-0.0009989242586433
2017-03-28,0.002276395138197
2017-03-29,-0.0007737132597138
2017-03-30,-0.0029420585086507
2017-03-31,0.0001308975245958
2017-04-03,-0.0005331745719853
2017-04-04,0.00090726416813
2017-04-05,0.001429302248582
2017-04-06,-0.0010273899339305
2017-04-07,-0.0018427470902776
2017-04-10,9.36353466416302e-05
2017-04-11,0.0002621100228795
2017-04-12,0.0006455531894325
2017-04-13,-0.0016568799106917
2017-04-14,-0.0009466172105358
2017-04-17,0.0022760882207209
2017-04-18,2.8106059779926325e-05
2017-04-19,0.0002618391336888
2017-04-20,0.0010284042387575
2017-04-21,0.008744820504589
2017-04-24,0.0021003493889733
2017-04-25,0.0034048672928517
2017-04-26,-0.0020286108591959
2017-04-27,-0.0029117626211387
2017-04-28,0.0037606414602955
2017-05-01,0.0016126215047795
2017-05-02,-0.0022676399525166
2017-05-03,-0.0011081071430754
2017-05-04,0.0003880377396667
2017-05-05,0.002296841498753
2017-05-08,0.0048073894358365
2017-05-09,0.0048481381237364
2017-05-10,0.0006842315353165
2017-05-11,-0.0015515030827114
2017-05-12,-0.0010234311039515
2017-05-15,-0.000466365191141
2017-05-16,-0.0011899000223098
2017-05-17,0.0003296391223723
2017-05-18,-0.0037605088572161
2017-05-19,0.001680216180046
2017-05-22,0.0032148610832092
2017-05-23,-0.0018946483722095
2017-05-24,0.0005036912441014
2017-05-25,-0.0010352825378673
2017-05-26,-0.0012657692505546
2017-05-29,0.0002019569260968
2017-05-30,0.0003211216008775
2017-05-31,-0.0017904519800894
2017-06-01,0.0009644710151483
2017-06-02,-0.0028594378594005
2017-06-05,8.28654045148112e-05
2017-06-06,-0.0012712847990621
2017-06-07,0.0008385529182258
2017-06-08,-0.0015763005941733
2017-06-09,0.0012906740166389
2017-06-12,-0.0003962346664014
2017-06-13,0.0008659763083563
2017-06-14,0.0030068020656439
2017-06-15,-0.0019850691982828
2017-06-16,0.002994551724069
2017-06-19,-0.0024060371045645
2017-06-20,-0.0020523123961318
2017-06-21,0.0004328434941982
2017-06-22,-0.0022217637490982
2017-06-23,0.0017335660234995
2017-06-26,0.0017858244951149
2017-06-27,0.0014428764844128
2017-06-28,0.0028612917123887
2017-06-29,0.0009519111063883
2017-06-30,0.0019741471556347
2017-07-03,5.4857411560135384e-05
2017-07-04,-7.30350351345183e-05
2017-07-05,-0.0009318552318525
2017-07-06,0.0025648893609352
2017-07-07,0.0014848701072717
2017-07-10,0.0
2017-07-11,0.0059806317054034
2017-07-12,-0.0030266858019941
2017-07-13,0.0007710981977052
2017-07-14,0.0023460807005846
2017-07-17,-0.0003981661540287
2017-07-18,-0.0015762045981703
2017-07-19,-0.0022415412713219
2017-07-20,0.0051654338250347
2017-07-21,-0.0025975848104196
2017-07-24,-0.0007523968548941
2017-07-25,0.0060218672871257
2017-07-26,0.0058155322903983
2017-07-27,0.0094819673034722
2017-07-28,0.0107024744157685
2017-07-31,0.0045569592528014
2017-08-01,-0.0031263449669286
2017-08-02,0.0087586466727977
2017-08-03,-0.0002434894696097
2017-08-04,-0.0037725824792124
2017-08-07,0.0027110679612878
2017-08-08,-0.0043185424843464
2017-08-09,-0.0092493573377168
2017-08-10,-0.0010330423402453
2017-08-11,0.0056024449813739
2017-08-14,0.0058420525658728
2017-08-15,-0.0030261894002453
2017-08-16,-0.0045830646326816
2017-08-17,-0.008190895262191
2017-08-18,0.0071520292182565
2017-08-21,0.0012324976215488
2017-08-22,0.0023200313374311
2017-08-23,0.0008598699679772
2017-08-24,-0.0012813412732716
2017-08-25,0.0026397691246334
2017-08-28,-0.0020340449711776
2017-08-29,0.003906613081571
2017-08-30,0.0016420761610307
2017-08-31,-0.0027004933002375
2017-09-01,-0.0009718186427282
2017-09-04,-0.0012007601798201
2017-09-05,-0.0027401214147583
2017-09-06,0.0023716215407241
2017-09-07,0.0019809187817457
2017-09-08,-0.002964005223672
2017-09-11,0.0042240283178103
2017-09-12,0.0049723069656866
2017-09-13,-0.0032334786063317
2017-09-14,0.0005061645275921
2017-09-15,0.0005408394477713
2017-09-18,0.002708423645818
2017-09-19,0.0037328039345644
2017-09-20,-0.0008581048232793
2017-09-21,0.0049654311754165
2017-09-22,-0.0009323212575858
2017-09-25,-0.0106283743519495
2017-09-26,-0.0027272982905748
2017-09-27,-0.0005428662206099
2017-09-28,0.0014703068889604
2017-09-29,0.0007605434051915
2017-10-02,-0.0009442526879585
2017-10-03,-0.0001399419733207
2017-10-04,0.0030571580725542
2017-10-05,-0.0007590437910828
2017-10-06,0.0021622457024209
2017-10-09,0.0017228920480603
2017-10-10,0.001034030914581
2017-10-11,0.0027581195904901
2017-10-12,-0.0010052390313731
2017-10-13,-0.0018223556376524
2017-10-16,-0.0008601926516547
2017-10-17,0.0006604378554385
2017-10-18,0.0052076935958936
2017-10-19,-0.0003544721385437
2017-10-20,0.0019778731828932
2017-10-23,-0.0013296141508386
2017-10-24,0.0066220723508869
2017-10-25,0.0032476504091746
2017-10-26,-0.0064111411276355
2017-10-27,-0.0028626201290556
2017-10-30,0.0008113080628641
2017-10-31,0.0029033749742291
2017-11-01,0.0028692008855089
2017-11-02,-0.000617834318131
2017-11-03,-0.002784885350718
2017-11-06,-0.0027926626009249
2017-11-07,-0.0003540192438197
2017-11-08,0.0009234802277821
2017-11-09,-0.0013552651648258
2017-11-10,0.003922655396442
2017-11-13,9.466956508249897e-05
2017-11-14,0.0039412851068916
2017-11-15,0.0
2017-11-16,0.0026615776980779
2017-11-17,-0.0078167071404643
2017-11-20,0.004177705824608
2017-11-21,-0.0023704065170081
2017-11-22,-0.0024104589909388
2017-11-23,0.0026512061260808
2017-11-24,0.0050760959561361
2017-11-27,-0.0008641614683586
2017-11-28,-0.0018764492098637
2017-11-29,0.0006001602992394
2017-11-30,0.0033798990747627
2017-12-01,-0.0051986583795933
2017-12-04,0.0033946108317908
2017-12-05,-0.0003766104259686
2017-12-06,-0.0003939039963286
2017-12-07,0.0028137360478653
2017-12-08,-0.0022486000830282
2017-12-11,-0.0007363626266248
2017-12-12,-0.0028650660122005
2017-12-13,0.001999499077999
2017-12-14,-0.0017246826907826
2017-12-15,-0.0003951491222229
2017-12-18,-0.0022018273237973
2017-12-19,0.0043988172531879
2017-12-20,0.0041831639640756
2017-12-21,0.0005462305321181
2017-12-22,0.0002132632782905
2017-12-25,0.0014576569568284
2017-12-26,-0.0004345852092796
2017-12-27,-0.0003323377962312
2017-12-28,-0.0038519293021186
2017-12-29,0.0010264112384847
2018-01-01,0.0006836553915878
2018-01-02,0.0010842714390969
2018-01-03,0.001355897675532
2018-01-04,0.0020771415424229
2018-01-05,-0.001889729505542
2018-01-08,-0.0033112365430977
2018-01-09,0.0032175857042347
2018-01-10,-0.0040044033388347
2018-01-11,0.0050774088778275
2018-01-12,0.00470450381162
2018-01-15,0.0010077067752995
2018-01-16,-0.0039857793376326
2018-01-17,-0.0009350802018262
2018-01-18,-0.002009217783065
2018-01-19,0.0041841824522412
2018-01-22,0.0006447435547353
2018-01-23,-0.0012815006731517
2018-01-24,-0.0043147471785153
2018-01-25,-0.0046162346323799
2018-01-26,-0.0058865441529123
2018-01-29,0.0001982772080064
2018-01-30,-0.0006465491334356
2018-01-31,-0.0027889958065446
2018-02-01,0.001598383809066
2018-02-02,0.0003021069720372
2018-02-05,-0.0061550906321671
2018-02-06,0.0063967310850037
2018-02-07,-0.0021074977464257
2018-02-08,-0.0088062449390401
2018-02-09,0.0042130391146713
2018-02-12,0.0030876038372108
2018-02-13,0.0004328503105273
2018-02-14,0.0008132805807647
2018-02-15,-0.0028061106076549
