date,price
2023-11-08,99.28596496582031
2023-11-09,98.44969177246094
2023-11-10,98.48770141601562
2023-11-13,98.42119598388672
2023-11-14,99.22889709472656
2023-11-15,98.8012924194336
2023-11-16,99.16239929199219
2023-11-17,99.26692962646484
2023-11-20,99.56151580810547
2023-11-21,99.35247039794922
2023-11-22,99.44750213623047
2023-11-23,99.44750213623047
2023-11-24,99.02936553955078
2023-11-27,99.35247039794922
2023-11-28,99.74208068847656
2023-11-29,100.14119720458984
2023-11-30,99.96066284179688
2023-12-01,100.47126007080078
2023-12-04,100.05210876464844
2023-12-05,100.5950927734375
2023-12-06,100.69986724853516
2023-12-07,100.61415100097656
2023-12-08,100.49028778076172
2023-12-11,100.28074645996094
2023-12-12,100.22357940673828
2023-12-13,101.58578491210938
2023-12-14,102.70034790039062
2023-12-15,102.52886962890625
2023-12-18,102.22404479980469
2023-12-19,102.29071807861328
2023-12-20,102.70034790039062
2023-12-21,102.52886962890625
2023-12-22,102.32882690429688
2023-12-25,102.32882690429688
2023-12-26,102.38599395751953
2023-12-27,102.85275268554688
2023-12-28,102.51936340332031
2023-12-29,102.39551544189453
2024-01-01,102.39551544189453
2024-01-02,102.25261688232422
2024-01-03,102.41456604003906
2024-01-04,101.93826293945312
2024-01-05,101.70962524414062
2024-01-08,101.98590087890625
2024-01-09,101.78584289550781
2024-01-10,101.70010375976562
2024-01-11,102.24308776855469
2024-01-12,102.68128204345703
2024-01-15,102.68128204345703
2024-01-16,102.15735626220703
2024-01-17,101.8429946899414
2024-01-18,101.87158203125
2024-01-19,101.94778442382812
2024-01-22,101.99542999267578
2024-01-23,101.6620101928711
2024-01-24,101.4238510131836
2024-01-25,101.76678466796875
2024-01-26,101.67151641845703
2024-01-29,102.11925506591797
2024-01-30,102.0716323852539
2024-01-31,102.73845672607422
2024-02-01,102.91944122314453
2024-02-02,101.9287338256836
2024-02-05,101.35717010498047
2024-02-06,101.70010375976562
2024-02-07,101.50957489013672
2024-02-08,101.43338012695312
2024-02-09,101.29049682617188
2024-02-12,101.32858276367188
2024-02-13,100.68082427978516
2024-02-14,101.10948181152344
2024-02-15,101.23333740234375
2024-02-16,101.1285629272461
2024-02-19,101.1285629272461
2024-02-20,101.17617797851562
2024-02-21,101.0618667602539
2024-02-22,100.9284896850586
2024-02-23,101.18571472167969
2024-02-26,101.14759826660156
2024-02-27,101.02376556396484
2024-02-28,101.34764862060547
2024-02-29,101.6620101928711
2024-03-01,102.04305267333984
2024-03-04,101.95732116699219
2024-03-05,102.424072265625
2024-03-06,102.46220397949219
2024-03-07,102.40503692626953
2024-03-08,102.49075317382812
2024-03-11,102.30978393554688
2024-03-12,102.10972595214844
2024-03-13,101.96684265136719
2024-03-14,101.34764862060547
2024-03-15,101.28094482421875
2024-03-18,101.18571472167969
2024-03-19,101.32858276367188
2024-03-20,101.72867584228516
2024-03-21,101.90969848632812
2024-03-22,102.26214599609375
2024-03-25,101.93826293945312
2024-03-26,101.96684265136719
2024-03-27,102.28119659423828
2024-03-28,102.31930541992188
2024-03-29,102.31930541992188
2024-04-01,101.6568374633789
2024-04-02,101.68544006347656
2024-04-03,101.68544006347656
2024-04-04,102.06671905517578
2024-04-05,101.63777923583984
2024-04-08,101.59964752197266
2024-04-09,101.86654663085938
2024-04-10,100.88475799560547
2024-04-11,100.79898071289062
2024-04-12,101.15164947509766
2024-04-15,100.82756805419922
2024-04-16,100.41771697998047
2024-04-17,100.80851745605469
2024-04-18,100.67507934570312
2024-04-19,100.82756805419922
2024-04-22,100.83711242675781
2024-04-23,100.93243408203125
2024-04-24,100.72271728515625
2024-04-25,100.57019805908203
2024-04-26,100.82756805419922
2024-04-29,101.07540130615234
2024-04-30,100.58928680419922
2024-05-01,100.75527954101562
2024-05-02,101.11988067626953
2024-05-03,101.63800048828125
2024-05-06,101.68598175048828
2024-05-07,101.6667709350586
2024-05-08,101.55162811279297
2024-05-09,101.91625213623047
2024-05-10,101.75314331054688
2024-05-13,101.79151153564453
2024-05-14,101.98341369628906
2024-05-15,102.50151824951172
2024-05-16,102.35760498046875
2024-05-17,102.26165771484375
2024-05-20,102.22328186035156
2024-05-21,102.41516876220703
2024-05-22,102.39599609375
2024-05-23,102.00259399414062
2024-05-24,102.12734985351562
2024-05-27,102.12734985351562
2024-05-28,101.8202896118164
2024-05-29,101.5804214477539
2024-05-30,101.97381591796875
2024-05-31,102.3768081665039
2024-06-03,102.80863189697266
2024-06-04,103.1274185180664
2024-06-05,103.38824462890625
2024-06-06,103.30132293701172
2024-06-07,102.45118713378906
2024-06-10,102.30628204345703
2024-06-11,102.58643341064453
2024-06-12,102.74100494384766
2024-06-13,103.14674377441406
2024-06-14,103.2723388671875
2024-06-17,103.1274185180664
2024-06-18,103.5428237915039
2024-06-19,103.5428237915039
2024-06-20,103.56216430664062
2024-06-21,103.40760040283203
2024-06-24,103.46553802490234
2024-06-25,103.59114074707031
2024-06-26,103.28199005126953
2024-06-27,103.47520446777344
2024-06-28,103.15642547607422
2024-07-01,102.74608612060547
2024-07-02,102.9400863647461
2024-07-03,103.3475112915039
2024-07-04,103.3475112915039
2024-07-05,103.8131103515625
2024-07-08,103.77432250976562
2024-07-09,103.61911010742188
2024-07-10,103.8131103515625
2024-07-11,104.12353515625
2024-07-12,104.28843688964844
2024-07-15,104.22053527832031
2024-07-16,104.54066467285156
2024-07-17,104.5794448852539
2024-07-18,104.34664916992188
2024-07-19,104.09442138671875
2024-07-22,103.96832275390625
2024-07-23,103.91014099121094
2024-07-24,103.59971618652344
2024-07-25,103.85192108154297
2024-07-26,104.1817398071289
2024-07-29,104.28843688964844
2024-07-30,104.36603546142578
2024-07-31,104.93836212158203
2024-08-01,105.0772933959961
2024-08-02,105.58251953125
2024-08-05,105.88372802734375
2024-08-06,105.2716064453125
2024-08-07,104.95099639892578
2024-08-08,104.85384368896484
2024-08-09,105.12586975097656
2024-08-12,105.40763854980469
2024-08-13,105.63111877441406
2024-08-14,105.57281494140625
2024-08-15,105.34933471679688
2024-08-16,105.31048583984375
2024-08-19,105.37849426269531
2024-08-20,105.79627990722656
2024-08-21,106.02944946289062
2024-08-22,105.69911193847656
2024-08-23,106.26264953613281
2024-08-26,106.27234649658203
2024-08-27,106.27234649658203
2024-08-28,106.26264953613281
2024-08-29,106.11690521240234
2024-08-30,105.77684020996094
2024-09-02,105.77684020996094
2024-09-03,105.99066162109375
2024-09-04,106.27249908447266
2024-09-05,106.34050750732422
2024-09-06,106.4085464477539
2024-09-09,106.6515121459961
2024-09-10,106.88475036621094
2024-09-11,106.95278930664062
2024-09-12,106.97222137451172
2024-09-13,107.33182525634766
2024-09-16,107.70111846923828
2024-09-17,107.66224670410156
2024-09-18,107.2637710571289
2024-09-19,107.58448791503906
2024-09-20,107.438720703125
2024-09-23,107.44842529296875
2024-09-24,107.71082305908203
2024-09-25,107.30265808105469
2024-09-26,107.16658782958984
2024-09-27,107.42900085449219
2024-09-30,107.3609619140625
2024-10-01,107.71317291259766
2024-10-02,107.61588287353516
2024-10-03,107.15860748291016
2024-10-04,106.42890930175781
2024-10-07,106.31214141845703
2024-10-08,106.4872817993164
2024-10-09,106.29268646240234
2024-10-10,106.5067367553711
2024-10-11,106.5164566040039
2024-10-14,106.40943145751953
2024-10-15,106.52617645263672
2024-10-16,106.545654296875
2024-10-17,106.22457885742188
2024-10-18,106.39971923828125
2024-10-21,105.63108825683594
2024-10-22,105.77703857421875
2024-10-23,105.51435089111328
2024-10-24,105.62136840820312
